"subj_idx","trial","rt","stim_frame","key_response","response","blockname","task","stim_file","HSF_emo","LSF_emo","congruence"
"114192",2,0.984893199999988,6,"e",1,"BlockFvN",1,"A",2,1,2
"114192",6,0.926056400000107,6,"e",1,"BlockFvN",1,"B",1,2,2
"114192",9,0.854008499999964,6,"e",1,"BlockFvN",1,"B",1,2,2
"114192",11,0.881857899999886,6,"e",1,"BlockFvN",1,"B",1,2,2
"114192",12,0.918875200000002,6,"e",1,"BlockFvN",1,"B",1,2,2
"114192",13,0.906791200000043,6,"e",1,"BlockFvN",1,"B",1,2,2
"114192",15,0.9491237000002,6,"f",0,"BlockFvN",1,"A",2,1,2
"114192",16,0.839553299999807,6,"e",1,"BlockFvN",1,"A",2,1,2
"114192",17,1.00660280000011,6,"f",0,"BlockFvN",1,"A",2,1,2
"114192",24,0.855257600000186,6,"f",0,"BlockFvN",1,"A",2,1,2
"114192",51,0.987200999999914,6,"e",1,"BlockFvN",1,"B",1,2,2
"114192",55,0.612310800000159,6,"e",1,"BlockFvN",1,"A",2,1,2
"114192",56,0.659489099999973,6,"e",1,"BlockFvN",1,"B",1,2,2
"114192",58,0.945764399999916,6,"e",1,"BlockFvN",1,"B",1,2,2
"114192",59,0.932932900000196,6,"f",0,"BlockFvN",1,"A",2,1,2
"114192",60,0.966691499999797,6,"e",1,"BlockFvN",1,"B",1,2,2
"114192",64,0.680368100000123,6,"e",1,"BlockFvN",1,"A",2,1,2
"114192",65,0.854545200000302,6,"f",0,"BlockFvN",1,"A",2,1,2
"114192",66,0.684387199999946,6,"f",0,"BlockFvN",1,"A",2,1,2
"114192",68,0.600506199999927,6,"e",1,"BlockFvN",1,"A",2,1,2
"114192",69,0.680544499999996,6,"e",1,"BlockFvN",1,"B",1,2,2
"114192",70,0.708870499999648,6,"e",1,"BlockFvN",1,"B",1,2,2
"114192",74,0.668510800000149,6,"e",1,"BlockFvN",1,"A",2,1,2
"114192",75,0.648778199999924,6,"e",1,"BlockFvN",1,"B",1,2,2
"114192",105,0.76758110000037,6,"e",1,"BlockFvN",1,"A",2,1,2
"114192",107,0.751755700000103,6,"e",1,"BlockFvN",1,"B",1,2,2
"114192",109,0.746023299999706,6,"e",1,"BlockFvN",1,"B",1,2,2
"114192",110,0.963991300000089,6,"f",0,"BlockFvN",1,"A",2,1,2
"114192",111,0.756776200000331,6,"e",1,"BlockFvN",1,"A",2,1,2
"114192",113,0.543745499999659,6,"e",1,"BlockFvN",1,"B",1,2,2
"114192",114,0.97737189999998,6,"e",1,"BlockFvN",1,"A",2,1,2
"114192",115,0.690217200000006,6,"e",1,"BlockFvN",1,"B",1,2,2
"114192",119,0.953297600000042,6,"f",0,"BlockFvN",1,"A",2,1,2
"114192",120,0.54014670000015,6,"e",1,"BlockFvN",1,"B",1,2,2
"114192",122,0.943722600000001,6,"f",0,"BlockFvN",1,"A",2,1,2
"114192",123,0.562806199999613,6,"e",1,"BlockFvN",1,"B",1,2,2
"114192",124,0.594800500000019,6,"e",1,"BlockFvN",1,"B",1,2,2
"114192",151,0.894864200000029,6,"f",0,"BlockFvN",1,"A",2,1,2
"114192",153,0.763349400000152,6,"e",1,"BlockFvN",1,"B",1,2,2
"114192",154,0.678139499999816,6,"e",1,"BlockFvN",1,"B",1,2,2
"114192",155,0.898857700000008,6,"e",1,"BlockFvN",1,"A",2,1,2
"114192",157,0.812154100000043,6,"e",1,"BlockFvN",1,"B",1,2,2
"114192",159,0.628563499999927,6,"e",1,"BlockFvN",1,"A",2,1,2
"114192",162,0.997065199999724,6,"f",0,"BlockFvN",1,"A",2,1,2
"114192",163,0.742419199999858,6,"e",1,"BlockFvN",1,"A",2,1,2
"114192",166,1.00279779999983,6,"e",1,"BlockFvN",1,"B",1,2,2
"114192",168,0.740434499999992,6,"e",1,"BlockFvN",1,"A",2,1,2
"114192",170,0.878829700000097,6,"f",0,"BlockFvN",1,"A",2,1,2
"114192",173,0.591004800000064,6,"e",1,"BlockFvN",1,"B",1,2,2
"114192",175,0.591997699999865,6,"e",1,"BlockFvN",1,"B",1,2,2
"114192",2,1.48161919999984,6,"n",1,"BlockN_1",3,"A",2,1,2
"114192",4,1.13123720000021,6,"n",1,"BlockN_1",3,"B",1,2,2
"114192",5,0.77418839999973,6,"b",0,"BlockN_1",3,"A",2,1,2
"114192",6,2.55879080000022,6,"n",1,"BlockN_1",3,"B",1,2,2
"114192",9,1.03815149999991,6,"n",1,"BlockN_1",3,"B",1,2,2
"114192",11,0.917569100000037,6,"n",1,"BlockN_1",3,"B",1,2,2
"114192",12,1.14527249999992,6,"n",1,"BlockN_1",3,"B",1,2,2
"114192",13,0.916934700000184,6,"n",1,"BlockN_1",3,"B",1,2,2
"114192",15,0.849731199999951,6,"b",0,"BlockN_1",3,"A",2,1,2
"114192",16,0.80719979999958,6,"n",1,"BlockN_1",3,"A",2,1,2
"114192",17,1.72603920000029,6,"b",0,"BlockN_1",3,"A",2,1,2
"114192",19,1.01529260000007,6,"b",0,"BlockN_1",3,"A",2,1,2
"114192",24,0.700249999999869,6,"b",0,"BlockN_1",3,"A",2,1,2
"114192",26,1.1929141999999,6,"n",0,"BlockF_1",2,"A",2,1,2
"114192",27,0.979798800000026,6,"b",1,"BlockF_1",2,"B",1,2,2
"114192",28,0.803234199999679,6,"b",1,"BlockF_1",2,"B",1,2,2
"114192",29,0.732305099999849,6,"b",1,"BlockF_1",2,"A",2,1,2
"114192",30,0.695053500000085,6,"b",1,"BlockF_1",2,"B",1,2,2
"114192",34,0.758800600000086,6,"n",0,"BlockF_1",2,"A",2,1,2
"114192",36,0.655019700000139,6,"b",1,"BlockF_1",2,"A",2,1,2
"114192",38,0.599007900000288,6,"b",1,"BlockF_1",2,"B",1,2,2
"114192",39,0.758571200000006,6,"b",1,"BlockF_1",2,"B",1,2,2
"114192",41,0.624080399999912,6,"b",1,"BlockF_1",2,"B",1,2,2
"114192",43,0.641662399999859,6,"b",1,"BlockF_1",2,"B",1,2,2
"114192",44,0.687735299999986,6,"n",0,"BlockF_1",2,"A",2,1,2
"114192",49,0.782300299999861,6,"n",0,"BlockF_1",2,"A",2,1,2
"114192",105,0.701733800000056,6,"n",1,"BlockN_1",3,"A",2,1,2
"114192",107,0.88480729999992,6,"b",0,"BlockN_1",3,"B",1,2,2
"114192",109,1.94233159999976,6,"n",1,"BlockN_1",3,"B",1,2,2
"114192",110,0.83475159999989,6,"b",0,"BlockN_1",3,"A",2,1,2
"114192",111,0.760578800000076,6,"n",1,"BlockN_1",3,"A",2,1,2
"114192",113,0.626624699999866,6,"n",1,"BlockN_1",3,"B",1,2,2
"114192",114,0.769904100000076,6,"b",0,"BlockN_1",3,"A",2,1,2
"114192",115,0.603525600000012,6,"n",1,"BlockN_1",3,"B",1,2,2
"114192",119,0.804268599999887,6,"b",0,"BlockN_1",3,"A",2,1,2
"114192",120,0.635754000000361,6,"n",1,"BlockN_1",3,"B",1,2,2
"114192",122,0.844812499999989,6,"n",1,"BlockN_1",3,"A",2,1,2
"114192",123,0.852119200000288,6,"n",1,"BlockN_1",3,"B",1,2,2
"114192",124,1.11296219999986,6,"n",1,"BlockN_1",3,"B",1,2,2
"114192",126,1.69920699999966,6,"n",0,"BlockF_1",2,"A",2,1,2
"114192",127,0.808831100000134,6,"b",1,"BlockF_1",2,"B",1,2,2
"114192",130,0.759519799999907,6,"b",1,"BlockF_1",2,"B",1,2,2
"114192",131,0.689080499999818,6,"b",1,"BlockF_1",2,"A",2,1,2
"114192",132,0.796338399999968,6,"b",1,"BlockF_1",2,"B",1,2,2
"114192",134,0.801502699999673,6,"b",1,"BlockF_1",2,"A",2,1,2
"114192",136,0.604207799999585,6,"b",1,"BlockF_1",2,"B",1,2,2
"114192",139,1.67371300000013,6,"b",1,"BlockF_1",2,"A",2,1,2
"114192",141,0.822417200000018,6,"n",0,"BlockF_1",2,"A",2,1,2
"114192",143,0.555179500000122,6,"b",1,"BlockF_1",2,"B",1,2,2
"114192",144,0.572651899999983,6,"b",1,"BlockF_1",2,"A",2,1,2
"114192",146,0.591780700000072,6,"b",1,"BlockF_1",2,"B",1,2,2
"114192",149,0.883375899999919,6,"b",1,"BlockF_1",2,"B",1,2,2
"114192",202,0.72933330000069,6,"n",1,"BlockN_1",3,"A",2,1,2
"114192",206,0.739076199999545,6,"n",1,"BlockN_1",3,"B",1,2,2
"114192",209,0.831679099999747,6,"n",1,"BlockN_1",3,"B",1,2,2
"114192",211,0.845023099999707,6,"n",1,"BlockN_1",3,"B",1,2,2
"114192",212,0.803576499999508,6,"n",1,"BlockN_1",3,"B",1,2,2
"114192",213,0.860458699999981,6,"n",1,"BlockN_1",3,"B",1,2,2
"114192",215,1.02800919999936,6,"b",0,"BlockN_1",3,"A",2,1,2
"114192",216,0.931729599999926,6,"n",1,"BlockN_1",3,"A",2,1,2
"114192",217,1.59063750000041,6,"n",1,"BlockN_1",3,"A",2,1,2
"114192",219,0.812338900000213,6,"b",0,"BlockN_1",3,"A",2,1,2
"114192",224,2.52966079999987,6,"b",0,"BlockN_1",3,"A",2,1,2
"114192",226,0.813120499999968,6,"n",0,"BlockF_1",2,"A",2,1,2
"114192",227,0.771825300000273,6,"b",1,"BlockF_1",2,"B",1,2,2
"114192",228,0.621064500000102,6,"b",1,"BlockF_1",2,"B",1,2,2
"114192",229,0.71640380000008,6,"b",1,"BlockF_1",2,"A",2,1,2
"114192",230,0.583612700000231,6,"b",1,"BlockF_1",2,"B",1,2,2
"114192",234,1.33461099999931,6,"n",0,"BlockF_1",2,"A",2,1,2
"114192",236,0.611597699999948,6,"b",1,"BlockF_1",2,"A",2,1,2
"114192",238,3.08232150000003,6,"b",1,"BlockF_1",2,"B",1,2,2
"114192",239,0.793665899999723,6,"b",1,"BlockF_1",2,"B",1,2,2
"114192",241,3.26249399999961,6,"b",1,"BlockF_1",2,"B",1,2,2
"114192",243,0.781875499999842,6,"b",1,"BlockF_1",2,"A",2,1,2
"114192",244,0.99902529999963,6,"n",0,"BlockF_1",2,"A",2,1,2
"114192",249,1.07452439999997,6,"n",0,"BlockF_1",2,"A",2,1,2
"114192",305,1.49400770000011,6,"n",1,"BlockN_1",3,"A",2,1,2
"114192",307,0.829187499999534,6,"n",1,"BlockN_1",3,"B",1,2,2
"114192",309,0.944838200000049,6,"n",1,"BlockN_1",3,"B",1,2,2
"114192",310,1.0766778999996,6,"b",0,"BlockN_1",3,"A",2,1,2
"114192",311,0.865154699999948,6,"n",1,"BlockN_1",3,"A",2,1,2
"114192",313,0.945012000000133,6,"n",1,"BlockN_1",3,"B",1,2,2
"114192",314,0.977615400000104,6,"b",0,"BlockN_1",3,"A",2,1,2
"114192",315,1.05982070000027,6,"n",1,"BlockN_1",3,"B",1,2,2
"114192",319,1.06438389999948,6,"b",0,"BlockN_1",3,"A",2,1,2
"114192",320,1.3343334000001,6,"n",1,"BlockN_1",3,"B",1,2,2
"114192",322,0.758574299999964,6,"b",0,"BlockN_1",3,"A",2,1,2
"114192",323,1.49002070000006,6,"n",1,"BlockN_1",3,"B",1,2,2
"114192",324,3.54933600000004,6,"n",1,"BlockN_1",3,"B",1,2,2
"114192",326,0.811138399999436,6,"n",0,"BlockF_1",2,"A",2,1,2
"114192",330,0.66803069999969,6,"b",1,"BlockF_1",2,"B",1,2,2
"114192",331,0.745381200000338,6,"b",1,"BlockF_1",2,"A",2,1,2
"114192",332,0.995082800000091,6,"b",1,"BlockF_1",2,"B",1,2,2
"114192",334,0.900182499999573,6,"n",0,"BlockF_1",2,"A",2,1,2
"114192",336,0.503091900000072,6,"b",1,"BlockF_1",2,"B",1,2,2
"114192",339,1.08348279999973,6,"b",1,"BlockF_1",2,"A",2,1,2
"114192",341,0.740971700000046,6,"n",0,"BlockF_1",2,"A",2,1,2
"114192",343,0.58957939999982,6,"b",1,"BlockF_1",2,"B",1,2,2
"114192",344,0.606051699999625,6,"b",1,"BlockF_1",2,"A",2,1,2
"114192",349,0.671616099999483,6,"b",1,"BlockF_1",2,"B",1,2,2
"136867",2,1.10423929999979,6,"e",1,"BlockFvN",1,"A",2,1,2
"136867",6,0.782532399999582,6,"e",1,"BlockFvN",1,"B",1,2,2
"136867",9,1.07225309999967,6,"f",0,"BlockFvN",1,"B",1,2,2
"136867",11,0.915151499999865,6,"f",0,"BlockFvN",1,"B",1,2,2
"136867",12,0.998375499999838,6,"e",1,"BlockFvN",1,"B",1,2,2
"136867",13,1.03148450000026,6,"f",0,"BlockFvN",1,"B",1,2,2
"136867",15,0.937178800000311,6,"f",0,"BlockFvN",1,"A",2,1,2
"136867",16,1.21158849999983,6,"f",0,"BlockFvN",1,"A",2,1,2
"136867",17,1.10764559999961,6,"f",0,"BlockFvN",1,"A",2,1,2
"136867",24,1.08343800000011,6,"f",0,"BlockFvN",1,"A",2,1,2
"136867",51,1.04001210000024,6,"e",1,"BlockFvN",1,"B",1,2,2
"136867",55,0.977570999999898,6,"f",0,"BlockFvN",1,"A",2,1,2
"136867",56,1.0110480999997,6,"e",1,"BlockFvN",1,"B",1,2,2
"136867",58,1.17051009999977,6,"f",0,"BlockFvN",1,"B",1,2,2
"136867",59,1.02059199999985,6,"e",1,"BlockFvN",1,"A",2,1,2
"136867",60,0.939760000000206,6,"e",1,"BlockFvN",1,"B",1,2,2
"136867",64,1.19167000000016,6,"f",0,"BlockFvN",1,"A",2,1,2
"136867",65,1.05563110000003,6,"f",0,"BlockFvN",1,"A",2,1,2
"136867",66,1.67805560000033,6,"f",0,"BlockFvN",1,"A",2,1,2
"136867",68,1.78574600000002,6,"e",1,"BlockFvN",1,"A",2,1,2
"136867",69,1.14775539999982,6,"e",1,"BlockFvN",1,"B",1,2,2
"136867",70,1.43016110000008,6,"f",0,"BlockFvN",1,"B",1,2,2
"136867",74,1.09675479999987,6,"e",1,"BlockFvN",1,"A",2,1,2
"136867",75,1.02906140000005,6,"e",1,"BlockFvN",1,"B",1,2,2
"136867",105,1.03853170000002,6,"e",1,"BlockFvN",1,"A",2,1,2
"136867",107,1.18280289999984,6,"e",1,"BlockFvN",1,"B",1,2,2
"136867",109,0.845028499999898,6,"e",1,"BlockFvN",1,"B",1,2,2
"136867",110,0.818698899999617,6,"f",0,"BlockFvN",1,"A",2,1,2
"136867",111,0.873789700000088,6,"e",1,"BlockFvN",1,"A",2,1,2
"136867",113,1.10902960000021,6,"f",0,"BlockFvN",1,"B",1,2,2
"136867",114,1.48792660000026,6,"f",0,"BlockFvN",1,"A",2,1,2
"136867",115,1.62864820000004,6,"f",0,"BlockFvN",1,"B",1,2,2
"136867",119,0.876965599999949,6,"f",0,"BlockFvN",1,"A",2,1,2
"136867",120,0.850157500000023,6,"e",1,"BlockFvN",1,"B",1,2,2
"136867",122,0.841768199999933,6,"f",0,"BlockFvN",1,"A",2,1,2
"136867",123,0.800711600000341,6,"e",1,"BlockFvN",1,"B",1,2,2
"136867",124,0.824623099999826,6,"f",0,"BlockFvN",1,"B",1,2,2
"136867",151,1.09009379999998,6,"f",0,"BlockFvN",1,"A",2,1,2
"136867",153,0.772053000000142,6,"e",1,"BlockFvN",1,"B",1,2,2
"136867",154,0.701986900000065,6,"e",1,"BlockFvN",1,"B",1,2,2
"136867",155,0.93671519999998,6,"f",0,"BlockFvN",1,"A",2,1,2
"136867",157,0.818935899999815,6,"e",1,"BlockFvN",1,"B",1,2,2
"136867",159,1.1247527999999,6,"f",0,"BlockFvN",1,"A",2,1,2
"136867",162,0.84481199999982,6,"f",0,"BlockFvN",1,"A",2,1,2
"136867",163,1.04148420000001,6,"f",0,"BlockFvN",1,"A",2,1,2
"136867",166,0.828217900000254,6,"e",1,"BlockFvN",1,"B",1,2,2
"136867",168,0.988916399999653,6,"e",1,"BlockFvN",1,"A",2,1,2
"136867",170,0.8347504999997,6,"f",0,"BlockFvN",1,"A",2,1,2
"136867",173,0.808084100000087,6,"e",1,"BlockFvN",1,"B",1,2,2
"136867",175,0.794106900000315,6,"e",1,"BlockFvN",1,"B",1,2,2
"136867",2,0.980147799999941,6,"b",1,"BlockF_1",2,"A",2,1,2
"136867",4,0.959533900000224,6,"n",0,"BlockF_1",2,"B",1,2,2
"136867",5,0.848671499999909,6,"b",1,"BlockF_1",2,"A",2,1,2
"136867",6,0.870717499999955,6,"b",1,"BlockF_1",2,"B",1,2,2
"136867",9,0.791513599999689,6,"b",1,"BlockF_1",2,"B",1,2,2
"136867",11,0.77771279999979,6,"n",0,"BlockF_1",2,"B",1,2,2
"136867",12,0.755223199999818,6,"b",1,"BlockF_1",2,"B",1,2,2
"136867",13,0.813929800000096,6,"n",0,"BlockF_1",2,"B",1,2,2
"136867",15,0.799365999999736,6,"n",0,"BlockF_1",2,"A",2,1,2
"136867",16,1.09530589999986,6,"b",1,"BlockF_1",2,"A",2,1,2
"136867",17,0.722945800000161,6,"n",0,"BlockF_1",2,"A",2,1,2
"136867",19,0.807877100000042,6,"n",0,"BlockF_1",2,"A",2,1,2
"136867",24,0.90806769999972,6,"n",0,"BlockF_1",2,"A",2,1,2
"136867",26,1.22016720000011,6,"b",0,"BlockN_1",3,"A",2,1,2
"136867",27,1.03398729999981,6,"n",1,"BlockN_1",3,"B",1,2,2
"136867",28,1.32112280000001,6,"n",1,"BlockN_1",3,"B",1,2,2
"136867",29,1.22902079999994,6,"b",0,"BlockN_1",3,"A",2,1,2
"136867",30,1.49269929999991,6,"b",0,"BlockN_1",3,"B",1,2,2
"136867",34,1.11484710000013,6,"b",0,"BlockN_1",3,"A",2,1,2
"136867",36,1.36022469999989,6,"n",1,"BlockN_1",3,"A",2,1,2
"136867",38,1.38277689999995,6,"n",1,"BlockN_1",3,"B",1,2,2
"136867",39,1.60853120000002,6,"b",0,"BlockN_1",3,"B",1,2,2
"136867",41,1.21097280000004,6,"b",0,"BlockN_1",3,"B",1,2,2
"136867",43,1.53763299999991,6,"b",0,"BlockN_1",3,"B",1,2,2
"136867",44,1.48452989999987,6,"b",0,"BlockN_1",3,"A",2,1,2
"136867",49,1.07538019999993,6,"b",0,"BlockN_1",3,"A",2,1,2
"136867",105,1.05137250000007,6,"n",0,"BlockF_1",2,"A",2,1,2
"136867",107,0.752952300000288,6,"n",0,"BlockF_1",2,"B",1,2,2
"136867",109,0.689151300000049,6,"b",1,"BlockF_1",2,"B",1,2,2
"136867",110,0.638399800000116,6,"n",0,"BlockF_1",2,"A",2,1,2
"136867",111,0.891638600000078,6,"b",1,"BlockF_1",2,"A",2,1,2
"136867",113,0.97842430000037,6,"n",0,"BlockF_1",2,"B",1,2,2
"136867",114,0.914698200000203,6,"n",0,"BlockF_1",2,"A",2,1,2
"136867",115,1.20664099999976,6,"n",0,"BlockF_1",2,"B",1,2,2
"136867",119,0.675986199999898,6,"n",0,"BlockF_1",2,"A",2,1,2
"136867",120,0.895141500000136,6,"b",1,"BlockF_1",2,"B",1,2,2
"136867",122,0.902713999999833,6,"n",0,"BlockF_1",2,"A",2,1,2
"136867",123,1.05124100000012,6,"b",1,"BlockF_1",2,"B",1,2,2
"136867",124,0.890146800000366,6,"n",0,"BlockF_1",2,"B",1,2,2
"136867",126,0.983263300000544,6,"b",0,"BlockN_1",3,"A",2,1,2
"136867",127,0.743887100000393,6,"n",1,"BlockN_1",3,"B",1,2,2
"136867",130,0.783093999999437,6,"n",1,"BlockN_1",3,"B",1,2,2
"136867",131,0.72686320000048,6,"n",1,"BlockN_1",3,"A",2,1,2
"136867",132,0.59523259999969,6,"b",0,"BlockN_1",3,"B",1,2,2
"136867",134,0.818212799999856,6,"b",0,"BlockN_1",3,"A",2,1,2
"136867",136,1.13863729999957,6,"n",1,"BlockN_1",3,"B",1,2,2
"136867",139,1.03363139999965,6,"b",0,"BlockN_1",3,"A",2,1,2
"136867",141,0.686251300000549,6,"b",0,"BlockN_1",3,"A",2,1,2
"136867",143,1.14521690000038,6,"n",1,"BlockN_1",3,"B",1,2,2
"136867",144,1.01073420000012,6,"n",1,"BlockN_1",3,"A",2,1,2
"136867",146,1.1755263999994,6,"n",1,"BlockN_1",3,"B",1,2,2
"136867",149,0.822010599999885,6,"n",1,"BlockN_1",3,"B",1,2,2
"136867",202,0.71203499999956,6,"b",1,"BlockF_1",2,"A",2,1,2
"136867",206,1.03487760000007,6,"b",1,"BlockF_1",2,"B",1,2,2
"136867",209,0.954198599999472,6,"n",0,"BlockF_1",2,"B",1,2,2
"136867",211,1.06265830000029,6,"b",1,"BlockF_1",2,"B",1,2,2
"136867",212,0.851938900000277,6,"b",1,"BlockF_1",2,"B",1,2,2
"136867",213,1.59376530000009,6,"n",0,"BlockF_1",2,"B",1,2,2
"136867",215,0.776078200000484,6,"n",0,"BlockF_1",2,"A",2,1,2
"136867",216,0.863965900000039,6,"b",1,"BlockF_1",2,"A",2,1,2
"136867",217,1.03074610000021,6,"n",0,"BlockF_1",2,"A",2,1,2
"136867",219,0.825004299999819,6,"n",0,"BlockF_1",2,"A",2,1,2
"136867",224,0.833246000000145,6,"n",0,"BlockF_1",2,"A",2,1,2
"136867",226,0.951326399999743,6,"b",0,"BlockN_1",3,"A",2,1,2
"136867",227,0.746327599999859,6,"n",1,"BlockN_1",3,"B",1,2,2
"136867",228,1.10798979999981,6,"b",0,"BlockN_1",3,"B",1,2,2
"136867",229,1.26450690000001,6,"n",1,"BlockN_1",3,"A",2,1,2
"136867",230,0.983246600000712,6,"n",1,"BlockN_1",3,"B",1,2,2
"136867",234,0.848451899999418,6,"b",0,"BlockN_1",3,"A",2,1,2
"136867",236,0.80793949999952,6,"n",1,"BlockN_1",3,"A",2,1,2
"136867",238,1.18883209999967,6,"n",1,"BlockN_1",3,"B",1,2,2
"136867",239,0.621987900000022,6,"b",0,"BlockN_1",3,"B",1,2,2
"136867",241,1.26132620000044,6,"b",0,"BlockN_1",3,"B",1,2,2
"136867",243,1.12752139999975,6,"b",0,"BlockN_1",3,"A",2,1,2
"136867",244,0.962578300000132,6,"b",0,"BlockN_1",3,"A",2,1,2
"136867",249,1.11467379999976,6,"b",0,"BlockN_1",3,"A",2,1,2
"136867",305,0.951902100000552,6,"b",1,"BlockF_1",2,"A",2,1,2
"136867",307,0.945176000000174,6,"n",0,"BlockF_1",2,"B",1,2,2
"136867",309,0.780676800000037,6,"b",1,"BlockF_1",2,"B",1,2,2
"136867",310,0.758888299999853,6,"n",0,"BlockF_1",2,"A",2,1,2
"136867",311,0.944138699999712,6,"b",1,"BlockF_1",2,"A",2,1,2
"136867",313,0.917499099999986,6,"n",0,"BlockF_1",2,"B",1,2,2
"136867",314,0.96754349999992,6,"n",0,"BlockF_1",2,"A",2,1,2
"136867",315,1.14474259999952,6,"n",0,"BlockF_1",2,"B",1,2,2
"136867",319,0.773330600000008,6,"n",0,"BlockF_1",2,"A",2,1,2
"136867",320,0.798441500000081,6,"b",1,"BlockF_1",2,"B",1,2,2
"136867",322,0.749018499999693,6,"n",0,"BlockF_1",2,"A",2,1,2
"136867",323,1.06355889999941,6,"b",1,"BlockF_1",2,"B",1,2,2
"136867",324,0.80466990000059,6,"n",0,"BlockF_1",2,"B",1,2,2
"136867",326,0.819457300000067,6,"b",0,"BlockN_1",3,"A",2,1,2
"136867",330,0.657883300000321,6,"n",1,"BlockN_1",3,"B",1,2,2
"136867",331,0.719454000000042,6,"n",1,"BlockN_1",3,"A",2,1,2
"136867",332,0.634883899999295,6,"b",0,"BlockN_1",3,"B",1,2,2
"136867",334,1.33508059999986,6,"b",0,"BlockN_1",3,"A",2,1,2
"136867",336,0.855134999999791,6,"n",1,"BlockN_1",3,"B",1,2,2
"136867",339,0.833530599999904,6,"n",1,"BlockN_1",3,"A",2,1,2
"136867",341,0.632395999999972,6,"b",0,"BlockN_1",3,"A",2,1,2
"136867",343,1.14269280000008,6,"b",0,"BlockN_1",3,"B",1,2,2
"136867",344,0.801813799999763,6,"n",1,"BlockN_1",3,"A",2,1,2
"136867",349,1.06783999999971,6,"n",1,"BlockN_1",3,"B",1,2,2
"152317",2,0.895031300000028,6,"e",1,"BlockFvN",1,"A",2,1,2
"152317",6,0.57579510000005,6,"e",1,"BlockFvN",1,"B",1,2,2
"152317",9,0.44768490000024,6,"e",1,"BlockFvN",1,"B",1,2,2
"152317",11,0.527400999999827,6,"e",1,"BlockFvN",1,"B",1,2,2
"152317",12,0.451125200000206,6,"e",1,"BlockFvN",1,"B",1,2,2
"152317",13,0.376387399999658,6,"e",1,"BlockFvN",1,"B",1,2,2
"152317",15,0.577061800000138,6,"f",0,"BlockFvN",1,"A",2,1,2
"152317",16,7.7761829000001,6,"e",1,"BlockFvN",1,"A",2,1,2
"152317",17,9.25578850000011,6,"e",1,"BlockFvN",1,"A",2,1,2
"152317",24,4.70297549999987,6,"f",0,"BlockFvN",1,"A",2,1,2
"152317",51,0.923456999999871,6,"e",1,"BlockFvN",1,"B",1,2,2
"152317",55,0.955557999999655,6,"e",1,"BlockFvN",1,"A",2,1,2
"152317",56,0.828259099999741,6,"e",1,"BlockFvN",1,"B",1,2,2
"152317",58,0.863193700000011,6,"e",1,"BlockFvN",1,"B",1,2,2
"152317",59,1.31591620000017,6,"e",1,"BlockFvN",1,"A",2,1,2
"152317",60,1.86413510000011,6,"e",1,"BlockFvN",1,"B",1,2,2
"152317",64,0.796774499999628,6,"f",0,"BlockFvN",1,"A",2,1,2
"152317",65,0.709394999999859,6,"f",0,"BlockFvN",1,"A",2,1,2
"152317",66,0.84872230000019,6,"f",0,"BlockFvN",1,"A",2,1,2
"152317",68,0.88492290000022,6,"e",1,"BlockFvN",1,"A",2,1,2
"152317",69,1.03339329999972,6,"e",1,"BlockFvN",1,"B",1,2,2
"152317",70,0.712330199999997,6,"f",0,"BlockFvN",1,"B",1,2,2
"152317",74,0.998325999999906,6,"e",1,"BlockFvN",1,"A",2,1,2
"152317",75,0.7269481000003,6,"e",1,"BlockFvN",1,"B",1,2,2
"152317",105,0.668532199999845,6,"f",0,"BlockFvN",1,"A",2,1,2
"152317",107,0.665388700000221,6,"f",0,"BlockFvN",1,"B",1,2,2
"152317",109,0.784763399999974,6,"e",1,"BlockFvN",1,"B",1,2,2
"152317",110,1.24186689999988,6,"e",1,"BlockFvN",1,"A",2,1,2
"152317",111,0.91257480000013,6,"e",1,"BlockFvN",1,"A",2,1,2
"152317",113,1.21645820000003,6,"e",1,"BlockFvN",1,"B",1,2,2
"152317",114,0.984492200000204,6,"f",0,"BlockFvN",1,"A",2,1,2
"152317",115,0.87316009999995,6,"f",0,"BlockFvN",1,"B",1,2,2
"152317",119,0.697450099999969,6,"e",1,"BlockFvN",1,"A",2,1,2
"152317",120,0.868650800000069,6,"e",1,"BlockFvN",1,"B",1,2,2
"152317",122,0.962235599999985,6,"e",1,"BlockFvN",1,"A",2,1,2
"152317",123,0.898975099999916,6,"f",0,"BlockFvN",1,"B",1,2,2
"152317",124,0.744204300000092,6,"f",0,"BlockFvN",1,"B",1,2,2
"152317",151,1.20416189999969,6,"e",1,"BlockFvN",1,"A",2,1,2
"152317",153,1.02948730000026,6,"f",0,"BlockFvN",1,"B",1,2,2
"152317",154,0.708361299999979,6,"f",0,"BlockFvN",1,"B",1,2,2
"152317",155,0.863428199999817,6,"f",0,"BlockFvN",1,"A",2,1,2
"152317",157,0.682077100000242,6,"e",1,"BlockFvN",1,"B",1,2,2
"152317",159,1.05354920000036,6,"e",1,"BlockFvN",1,"A",2,1,2
"152317",162,0.807825399999729,6,"e",1,"BlockFvN",1,"A",2,1,2
"152317",163,0.735863899999913,6,"e",1,"BlockFvN",1,"A",2,1,2
"152317",166,0.794405900000129,6,"f",0,"BlockFvN",1,"B",1,2,2
"152317",168,0.765038099999856,6,"e",1,"BlockFvN",1,"A",2,1,2
"152317",170,1.40609229999973,6,"e",1,"BlockFvN",1,"A",2,1,2
