subjID	trial	RT	stim_frame	key_response	choice	blockname	condition	stim_file	HSF_emo	LSF_emo	congruence
281380	122	0.4453022	6	n	1	BlockN_1	3	A	2	1	2
281380	123	0.8039233	6	b	0	BlockN_1	3	B	1	2	2
281380	124	0.4902091	6	n	1	BlockN_1	3	B	1	2	2
281380	126	0.9584464	6	b	1	BlockF_1	2	A	2	1	2
281380	127	0.6235382	6	b	1	BlockF_1	2	B	1	2	2
281380	130	0.3940102	6	b	1	BlockF_1	2	B	1	2	2
281380	131	0.8337046	6	b	1	BlockF_1	2	A	2	1	2
281380	132	0.3289884	6	b	1	BlockF_1	2	B	1	2	2
281380	134	0.3628329	6	b	1	BlockF_1	2	A	2	1	2
281380	136	0.4901885	6	b	1	BlockF_1	2	B	1	2	2
281380	139	0.6573071	6	b	1	BlockF_1	2	A	2	1	2
281380	141	0.5029217	6	b	1	BlockF_1	2	A	2	1	2
281380	143	0.435173	6	n	0	BlockF_1	2	B	1	2	2
281380	144	0.69901	6	b	1	BlockF_1	2	A	2	1	2
281380	146	0.7692792	6	n	0	BlockF_1	2	B	1	2	2
281380	149	0.6190957	6	n	0	BlockF_1	2	B	1	2	2
281380	202	0.2782023	6	b	0	BlockN_1	3	A	2	1	2
281380	206	0.3775776	6	b	0	BlockN_1	3	B	1	2	2
281380	209	0.5124533	6	b	0	BlockN_1	3	B	1	2	2
281380	211	0.5732791	6	b	0	BlockN_1	3	B	1	2	2
281380	212	0.7175714	6	n	1	BlockN_1	3	B	1	2	2
281380	213	0.7297504	6	b	0	BlockN_1	3	B	1	2	2
281380	215	0.647955	6	n	1	BlockN_1	3	A	2	1	2
281380	216	0.3726265	6	n	1	BlockN_1	3	A	2	1	2
281380	217	0.4129412	6	n	1	BlockN_1	3	A	2	1	2
281380	219	0.7484887	6	n	1	BlockN_1	3	A	2	1	2
281380	224	0.6651504	6	n	1	BlockN_1	3	A	2	1	2
281380	226	0.5109844	6	n	0	BlockF_1	2	A	2	1	2
281380	227	0.448924	6	b	1	BlockF_1	2	B	1	2	2
281380	228	0.4069319	6	b	1	BlockF_1	2	B	1	2	2
281380	229	0.3822781	6	b	1	BlockF_1	2	A	2	1	2
281380	230	0.4086417	6	b	1	BlockF_1	2	B	1	2	2
281380	234	3.3484646	6	b	1	BlockF_1	2	A	2	1	2
281380	236	0.6322149	6	n	0	BlockF_1	2	A	2	1	2
281380	238	1.0014587	6	b	1	BlockF_1	2	B	1	2	2
281380	239	0.9211743	6	b	1	BlockF_1	2	B	1	2	2
281380	241	0.9443252	6	b	1	BlockF_1	2	B	1	2	2
281380	243	1.0071604	6	n	0	BlockF_1	2	A	2	1	2
281380	244	1.0711464	6	b	1	BlockF_1	2	A	2	1	2
281380	249	0.4704145	6	b	1	BlockF_1	2	A	2	1	2
281380	305	0.4619308	6	n	1	BlockN_1	3	A	2	1	2
281380	307	0.5169773	6	n	1	BlockN_1	3	B	1	2	2
281380	309	0.767949	6	b	0	BlockN_1	3	B	1	2	2
281380	310	0.9535333	6	b	0	BlockN_1	3	A	2	1	2
281380	311	0.4424717	6	n	1	BlockN_1	3	A	2	1	2
281380	313	0.6070219	6	n	1	BlockN_1	3	B	1	2	2
281380	314	0.3995204	6	n	1	BlockN_1	3	A	2	1	2
281380	315	0.4546934	6	n	1	BlockN_1	3	B	1	2	2
281380	319	0.7180227	6	n	1	BlockN_1	3	A	2	1	2
281380	320	0.3950641	6	n	1	BlockN_1	3	B	1	2	2
281380	322	0.5125483	6	n	1	BlockN_1	3	A	2	1	2
281380	323	0.578955	6	n	1	BlockN_1	3	B	1	2	2
281380	324	0.4685554	6	n	1	BlockN_1	3	B	1	2	2
281380	326	0.6983868	6	n	0	BlockF_1	2	A	2	1	2
281380	330	0.5158195	6	n	0	BlockF_1	2	B	1	2	2
281380	331	0.6795635	6	b	1	BlockF_1	2	A	2	1	2
281380	332	0.6286607	6	b	1	BlockF_1	2	B	1	2	2
281380	334	0.8997655	6	b	1	BlockF_1	2	A	2	1	2
281380	336	0.5578411	6	b	1	BlockF_1	2	B	1	2	2
281380	339	0.9735154	6	b	1	BlockF_1	2	A	2	1	2
281380	341	0.8224579	6	b	1	BlockF_1	2	A	2	1	2
281380	343	0.5979637	6	n	0	BlockF_1	2	B	1	2	2
281380	344	0.4382884	6	b	1	BlockF_1	2	A	2	1	2
281380	349	1.0386709	6	n	0	BlockF_1	2	B	1	2	2
291036	2	0.8631778	6	f	0	BlockFvN	1	A	2	1	2
291036	6	0.7077542	6	e	1	BlockFvN	1	B	1	2	2
291036	9	0.7256543	6	e	1	BlockFvN	1	B	1	2	2
291036	11	0.7455453	6	e	1	BlockFvN	1	B	1	2	2
291036	12	0.6601415	6	e	1	BlockFvN	1	B	1	2	2
291036	13	0.7385228	6	f	0	BlockFvN	1	B	1	2	2
291036	15	0.6713052	6	f	0	BlockFvN	1	A	2	1	2
291036	16	1.4851357	6	f	0	BlockFvN	1	A	2	1	2
291036	17	0.6990955	6	f	0	BlockFvN	1	A	2	1	2
291036	24	0.8702766	6	f	0	BlockFvN	1	A	2	1	2
291036	51	0.7556315	6	e	1	BlockFvN	1	B	1	2	2
291036	55	0.6774464	6	e	1	BlockFvN	1	A	2	1	2
291036	56	0.5947868	6	e	1	BlockFvN	1	B	1	2	2
291036	58	0.8310678	6	f	0	BlockFvN	1	B	1	2	2
291036	59	0.8240023	6	f	0	BlockFvN	1	A	2	1	2
291036	60	0.8456021	6	e	1	BlockFvN	1	B	1	2	2
291036	64	0.8127981	6	e	1	BlockFvN	1	A	2	1	2
291036	65	0.7231592	6	f	0	BlockFvN	1	A	2	1	2
291036	66	0.8952156	6	e	1	BlockFvN	1	A	2	1	2
291036	68	1.1811763	6	e	1	BlockFvN	1	A	2	1	2
291036	69	0.6471881	6	e	1	BlockFvN	1	B	1	2	2
291036	70	0.7400523	6	e	1	BlockFvN	1	B	1	2	2
291036	74	0.7311389	6	e	1	BlockFvN	1	A	2	1	2
291036	75	0.6936468	6	e	1	BlockFvN	1	B	1	2	2
291036	105	1.0915995	6	f	0	BlockFvN	1	A	2	1	2
291036	107	0.7064059	6	e	1	BlockFvN	1	B	1	2	2
291036	109	0.5938916	6	e	1	BlockFvN	1	B	1	2	2
291036	110	1.1383523	6	f	0	BlockFvN	1	A	2	1	2
291036	111	0.637783	6	e	1	BlockFvN	1	A	2	1	2
291036	113	0.7275277	6	e	1	BlockFvN	1	B	1	2	2
291036	114	0.7542559	6	e	1	BlockFvN	1	A	2	1	2
291036	115	0.6986176	6	f	0	BlockFvN	1	B	1	2	2
291036	119	0.8296317	6	e	1	BlockFvN	1	A	2	1	2
291036	120	0.581102	6	e	1	BlockFvN	1	B	1	2	2
291036	122	0.7421725	6	e	1	BlockFvN	1	A	2	1	2
291036	123	0.624291	6	e	1	BlockFvN	1	B	1	2	2
291036	124	0.6734654	6	e	1	BlockFvN	1	B	1	2	2
291036	151	0.6966566	6	e	1	BlockFvN	1	A	2	1	2
291036	153	0.5620153	6	e	1	BlockFvN	1	B	1	2	2
291036	154	0.8349143	6	e	1	BlockFvN	1	B	1	2	2
291036	155	1.3217375	6	e	1	BlockFvN	1	A	2	1	2
291036	157	0.7262644	6	e	1	BlockFvN	1	B	1	2	2
291036	159	0.7714881	6	e	1	BlockFvN	1	A	2	1	2
291036	162	0.5784486	6	e	1	BlockFvN	1	A	2	1	2
291036	163	0.6599328	6	e	1	BlockFvN	1	A	2	1	2
291036	166	0.5332062	6	e	1	BlockFvN	1	B	1	2	2
291036	168	1.8778039	6	e	1	BlockFvN	1	A	2	1	2
291036	170	0.6003124	6	f	0	BlockFvN	1	A	2	1	2
291036	173	0.9299827	6	e	1	BlockFvN	1	B	1	2	2
291036	175	1.1093126	6	e	1	BlockFvN	1	B	1	2	2
291036	2	0.776419	6	n	0	BlockF_1	2	A	2	1	2
291036	4	0.8107946	6	b	1	BlockF_1	2	B	1	2	2
291036	5	1.3476452	6	b	1	BlockF_1	2	A	2	1	2
291036	6	0.7255567	6	b	1	BlockF_1	2	B	1	2	2
291036	9	0.8099776	6	b	1	BlockF_1	2	B	1	2	2
291036	11	0.7606286	6	b	1	BlockF_1	2	B	1	2	2
291036	12	0.6597267	6	b	1	BlockF_1	2	B	1	2	2
291036	13	0.5607877	6	b	1	BlockF_1	2	B	1	2	2
291036	15	0.6913809	6	b	1	BlockF_1	2	A	2	1	2
291036	16	0.5586558	6	b	1	BlockF_1	2	A	2	1	2
291036	17	0.6888683	6	b	1	BlockF_1	2	A	2	1	2
291036	19	0.7259646	6	n	0	BlockF_1	2	A	2	1	2
291036	24	1.3442269	6	n	0	BlockF_1	2	A	2	1	2
291036	26	1.3225216	6	n	1	BlockN_1	3	A	2	1	2
291036	27	1.2953786	6	n	1	BlockN_1	3	B	1	2	2
291036	28	2.2283027	6	n	1	BlockN_1	3	B	1	2	2
291036	29	1.2998968	6	n	1	BlockN_1	3	A	2	1	2
291036	30	1.5435063	6	n	1	BlockN_1	3	B	1	2	2
291036	34	1.2266452	6	n	1	BlockN_1	3	A	2	1	2
291036	36	1.1216029	6	n	1	BlockN_1	3	A	2	1	2
291036	38	1.8540462	6	n	1	BlockN_1	3	B	1	2	2
291036	39	0.7954872	6	n	1	BlockN_1	3	B	1	2	2
291036	41	0.7124865	6	n	1	BlockN_1	3	B	1	2	2
291036	43	0.7078811	6	n	1	BlockN_1	3	B	1	2	2
291036	44	0.7348933	6	n	1	BlockN_1	3	A	2	1	2
291036	49	0.632439	6	b	0	BlockN_1	3	A	2	1	2
291036	105	0.5403682	6	b	1	BlockF_1	2	A	2	1	2
291036	107	0.6076299	6	b	1	BlockF_1	2	B	1	2	2
291036	109	0.4159361	6	b	1	BlockF_1	2	B	1	2	2
291036	110	1.0149761	6	n	0	BlockF_1	2	A	2	1	2
291036	111	0.4546088	6	b	1	BlockF_1	2	A	2	1	2
291036	113	0.9097675	6	b	1	BlockF_1	2	B	1	2	2
291036	114	0.993784	6	b	1	BlockF_1	2	A	2	1	2
291036	115	0.6114389	6	b	1	BlockF_1	2	B	1	2	2
291036	119	0.696162	6	b	1	BlockF_1	2	A	2	1	2
291036	120	0.5158707	6	b	1	BlockF_1	2	B	1	2	2
291036	122	0.4908482	6	b	1	BlockF_1	2	A	2	1	2
291036	123	0.5596338	6	b	1	BlockF_1	2	B	1	2	2
291036	124	0.5615934	6	b	1	BlockF_1	2	B	1	2	2
291036	126	0.549968	6	b	0	BlockN_1	3	A	2	1	2
291036	127	0.7111992	6	n	1	BlockN_1	3	B	1	2	2
291036	130	0.6342558	6	n	1	BlockN_1	3	B	1	2	2
291036	131	0.8734962	6	b	0	BlockN_1	3	A	2	1	2
291036	132	1.565461	6	b	0	BlockN_1	3	B	1	2	2
291036	134	0.9909054	6	n	1	BlockN_1	3	A	2	1	2
291036	136	0.6421713	6	n	1	BlockN_1	3	B	1	2	2
291036	139	0.8228578	6	n	1	BlockN_1	3	A	2	1	2
291036	141	0.6472622	6	b	0	BlockN_1	3	A	2	1	2
291036	143	1.3149126	6	n	1	BlockN_1	3	B	1	2	2
291036	144	1.8142737	6	n	1	BlockN_1	3	A	2	1	2
291036	146	0.5799253	6	n	1	BlockN_1	3	B	1	2	2
291036	149	0.5517507	6	n	1	BlockN_1	3	B	1	2	2
291036	202	0.9408561	6	b	1	BlockF_1	2	A	2	1	2
291036	206	1.0666947	6	b	1	BlockF_1	2	B	1	2	2
291036	209	0.8907235	6	b	1	BlockF_1	2	B	1	2	2
291036	211	0.7077332	6	b	1	BlockF_1	2	B	1	2	2
291036	212	0.5896566	6	b	1	BlockF_1	2	B	1	2	2
291036	213	0.621804	6	b	1	BlockF_1	2	B	1	2	2
291036	215	0.7296765	6	b	1	BlockF_1	2	A	2	1	2
291036	216	0.6923332	6	b	1	BlockF_1	2	A	2	1	2
291036	217	0.5451062	6	b	1	BlockF_1	2	A	2	1	2
291036	219	0.6108516	6	n	0	BlockF_1	2	A	2	1	2
291036	224	0.6280222	6	n	0	BlockF_1	2	A	2	1	2
291036	226	0.6325368	6	n	1	BlockN_1	3	A	2	1	2
291036	227	1.3979783	6	n	1	BlockN_1	3	B	1	2	2
291036	228	0.5190352	6	n	1	BlockN_1	3	B	1	2	2
291036	229	0.6172279	6	n	1	BlockN_1	3	A	2	1	2
291036	230	0.5200737	6	n	1	BlockN_1	3	B	1	2	2
291036	234	0.8012774	6	b	0	BlockN_1	3	A	2	1	2
291036	236	0.6117441	6	n	1	BlockN_1	3	A	2	1	2
291036	238	0.6581893	6	n	1	BlockN_1	3	B	1	2	2
291036	239	1.9349935	6	n	1	BlockN_1	3	B	1	2	2
291036	241	0.5356316	6	n	1	BlockN_1	3	B	1	2	2
291036	243	1.1150943	6	n	1	BlockN_1	3	A	2	1	2
291036	244	0.7906577	6	n	1	BlockN_1	3	A	2	1	2
291036	249	1.1696017	6	b	0	BlockN_1	3	A	2	1	2
291036	305	0.7128712	6	b	1	BlockF_1	2	A	2	1	2
291036	307	0.5153691	6	b	1	BlockF_1	2	B	1	2	2
291036	309	0.4416659	6	b	1	BlockF_1	2	B	1	2	2
291036	310	0.6557722	6	n	0	BlockF_1	2	A	2	1	2
291036	311	0.4296497	6	b	1	BlockF_1	2	A	2	1	2
291036	313	0.6351773	6	b	1	BlockF_1	2	B	1	2	2
291036	314	0.6651943	6	b	1	BlockF_1	2	A	2	1	2
291036	315	0.6954322	6	b	1	BlockF_1	2	B	1	2	2
291036	319	0.5506414	6	b	1	BlockF_1	2	A	2	1	2
291036	320	0.5216694	6	b	1	BlockF_1	2	B	1	2	2
291036	322	1.7041477	6	n	0	BlockF_1	2	A	2	1	2
291036	323	0.6522951	6	b	1	BlockF_1	2	B	1	2	2
291036	324	0.4417657	6	b	1	BlockF_1	2	B	1	2	2
291036	326	0.7216428	6	b	0	BlockN_1	3	A	2	1	2
291036	330	0.667256	6	n	1	BlockN_1	3	B	1	2	2
291036	331	0.5850259	6	n	1	BlockN_1	3	A	2	1	2
291036	332	0.5545848	6	b	0	BlockN_1	3	B	1	2	2
291036	334	1.3564594	6	n	1	BlockN_1	3	A	2	1	2
291036	336	0.6350803	6	n	1	BlockN_1	3	B	1	2	2
291036	339	0.5231091	6	n	1	BlockN_1	3	A	2	1	2
291036	341	0.5239661	6	b	0	BlockN_1	3	A	2	1	2
291036	343	1.2958703	6	n	1	BlockN_1	3	B	1	2	2
291036	344	0.627028	6	n	1	BlockN_1	3	A	2	1	2
291036	349	0.5710978	6	n	1	BlockN_1	3	B	1	2	2
295285	2	0.8181092	6	f	0	BlockFvN	1	A	2	1	2
295285	6	0.583002	6	e	1	BlockFvN	1	B	1	2	2
295285	9	0.448427	6	e	1	BlockFvN	1	B	1	2	2
295285	11	0.6801758	6	e	1	BlockFvN	1	B	1	2	2
295285	12	0.564961	6	e	1	BlockFvN	1	B	1	2	2
295285	13	0.5007074	6	e	1	BlockFvN	1	B	1	2	2
295285	15	0.8107421	6	f	0	BlockFvN	1	A	2	1	2
295285	16	1.8439991	6	e	1	BlockFvN	1	A	2	1	2
295285	17	0.5775617	6	e	1	BlockFvN	1	A	2	1	2
295285	24	1.7673939	6	f	0	BlockFvN	1	A	2	1	2
295285	51	0.574618	6	e	1	BlockFvN	1	B	1	2	2
295285	55	0.5157682	6	e	1	BlockFvN	1	A	2	1	2
295285	56	0.5181561	6	e	1	BlockFvN	1	B	1	2	2
295285	58	1.3872442	6	e	1	BlockFvN	1	B	1	2	2
295285	59	0.6678867	6	e	1	BlockFvN	1	A	2	1	2
295285	60	0.5539466	6	e	1	BlockFvN	1	B	1	2	2
295285	64	0.650156	6	f	0	BlockFvN	1	A	2	1	2
295285	65	0.647537	6	f	0	BlockFvN	1	A	2	1	2
295285	66	0.7084196	6	e	1	BlockFvN	1	A	2	1	2
295285	68	0.5321797	6	f	0	BlockFvN	1	A	2	1	2
295285	69	0.5980105	6	e	1	BlockFvN	1	B	1	2	2
295285	70	0.8397542	6	f	0	BlockFvN	1	B	1	2	2
295285	74	0.8033903	6	e	1	BlockFvN	1	A	2	1	2
295285	75	0.7157767	6	e	1	BlockFvN	1	B	1	2	2
295285	105	0.5822323	6	f	0	BlockFvN	1	A	2	1	2
295285	107	0.4571881	6	e	1	BlockFvN	1	B	1	2	2
295285	109	0.6265821	6	e	1	BlockFvN	1	B	1	2	2
295285	110	0.5932524	6	f	0	BlockFvN	1	A	2	1	2
295285	111	0.6248288	6	e	1	BlockFvN	1	A	2	1	2
295285	113	0.6466128	6	e	1	BlockFvN	1	B	1	2	2
295285	114	0.8042747	6	f	0	BlockFvN	1	A	2	1	2
295285	115	0.5076799	6	e	1	BlockFvN	1	B	1	2	2
295285	119	0.7427605	6	f	0	BlockFvN	1	A	2	1	2
295285	120	0.5469479	6	e	1	BlockFvN	1	B	1	2	2
295285	122	0.5968407	6	f	0	BlockFvN	1	A	2	1	2
295285	123	0.565672	6	e	1	BlockFvN	1	B	1	2	2
295285	124	0.8860202	6	e	1	BlockFvN	1	B	1	2	2
295285	151	0.8589998	6	f	0	BlockFvN	1	A	2	1	2
295285	153	0.4462768	6	e	1	BlockFvN	1	B	1	2	2
295285	154	0.4531525	6	e	1	BlockFvN	1	B	1	2	2
295285	155	0.4421399	6	f	0	BlockFvN	1	A	2	1	2
295285	157	0.5456017	6	e	1	BlockFvN	1	B	1	2	2
295285	159	0.7109875	6	e	1	BlockFvN	1	A	2	1	2
295285	162	0.6472909	6	f	0	BlockFvN	1	A	2	1	2
295285	163	0.5667234	6	e	1	BlockFvN	1	A	2	1	2
295285	166	0.8151155	6	f	0	BlockFvN	1	B	1	2	2
295285	168	0.8737714	6	f	0	BlockFvN	1	A	2	1	2
295285	170	0.7373637	6	f	0	BlockFvN	1	A	2	1	2
295285	173	0.5196677	6	e	1	BlockFvN	1	B	1	2	2
295285	175	0.5158665	6	e	1	BlockFvN	1	B	1	2	2
295285	2	0.7614107	6	b	1	BlockF_1	2	A	2	1	2
295285	4	0.8704662	6	b	1	BlockF_1	2	B	1	2	2
295285	5	0.6194968	6	b	1	BlockF_1	2	A	2	1	2
295285	6	0.5064202	6	b	1	BlockF_1	2	B	1	2	2
295285	9	0.6679573	6	b	1	BlockF_1	2	B	1	2	2
295285	11	0.4729041	6	b	1	BlockF_1	2	B	1	2	2
295285	12	0.6546752	6	b	1	BlockF_1	2	B	1	2	2
295285	13	0.6190273	6	b	1	BlockF_1	2	B	1	2	2
295285	15	0.6844445	6	n	0	BlockF_1	2	A	2	1	2
295285	16	0.5371949	6	b	1	BlockF_1	2	A	2	1	2
295285	17	0.601936	6	b	1	BlockF_1	2	A	2	1	2
295285	19	0.5242278	6	n	0	BlockF_1	2	A	2	1	2
295285	24	0.5787895	6	n	0	BlockF_1	2	A	2	1	2
295285	26	1.0888715	6	n	1	BlockN_1	3	A	2	1	2
295285	27	0.6385988	6	n	1	BlockN_1	3	B	1	2	2
295285	28	0.5741931	6	n	1	BlockN_1	3	B	1	2	2
295285	29	0.7685918	6	n	1	BlockN_1	3	A	2	1	2
295285	30	0.441213	6	n	1	BlockN_1	3	B	1	2	2
295285	34	1.2549051	6	n	1	BlockN_1	3	A	2	1	2
295285	36	2.7635044	6	n	1	BlockN_1	3	A	2	1	2
295285	38	1.6569525	6	n	1	BlockN_1	3	B	1	2	2
295285	39	0.5273071	6	n	1	BlockN_1	3	B	1	2	2
295285	41	0.4388909	6	n	1	BlockN_1	3	B	1	2	2
295285	43	0.5613927	6	n	1	BlockN_1	3	B	1	2	2
295285	44	1.4581147	6	b	0	BlockN_1	3	A	2	1	2
295285	49	0.7536533	6	b	0	BlockN_1	3	A	2	1	2
295285	105	0.5281722	6	n	0	BlockF_1	2	A	2	1	2
295285	107	0.4517567	6	n	0	BlockF_1	2	B	1	2	2
295285	109	0.4425745	6	b	1	BlockF_1	2	B	1	2	2
295285	110	0.7193997	6	n	0	BlockF_1	2	A	2	1	2
295285	111	0.8911482	6	b	1	BlockF_1	2	A	2	1	2
295285	113	0.5455927	6	b	1	BlockF_1	2	B	1	2	2
295285	114	0.4837364	6	n	0	BlockF_1	2	A	2	1	2
295285	115	0.5347599	6	b	1	BlockF_1	2	B	1	2	2
295285	119	0.6935875	6	n	0	BlockF_1	2	A	2	1	2
295285	120	0.5296351	6	b	1	BlockF_1	2	B	1	2	2
295285	122	0.6672994	6	b	1	BlockF_1	2	A	2	1	2
295285	123	0.6324522	6	b	1	BlockF_1	2	B	1	2	2
295285	124	0.8065589	6	b	1	BlockF_1	2	B	1	2	2
295285	126	0.5703759	6	n	1	BlockN_1	3	A	2	1	2
295285	127	0.6188767	6	n	1	BlockN_1	3	B	1	2	2
295285	130	0.4821592	6	n	1	BlockN_1	3	B	1	2	2
295285	131	1.0150393	6	b	0	BlockN_1	3	A	2	1	2
295285	132	1.4963632	6	b	0	BlockN_1	3	B	1	2	2
295285	134	1.6231025	6	b	0	BlockN_1	3	A	2	1	2
295285	136	0.7546845	6	n	1	BlockN_1	3	B	1	2	2
295285	139	0.4474516	6	n	1	BlockN_1	3	A	2	1	2
295285	141	0.5070442	6	b	0	BlockN_1	3	A	2	1	2
295285	143	0.8071549	6	b	0	BlockN_1	3	B	1	2	2
295285	144	1.7892299	6	n	1	BlockN_1	3	A	2	1	2
295285	146	1.2059524	6	n	1	BlockN_1	3	B	1	2	2
295285	149	0.6028121	6	n	1	BlockN_1	3	B	1	2	2
295285	202	0.8501923	6	n	0	BlockF_1	2	A	2	1	2
295285	206	0.9607413	6	n	0	BlockF_1	2	B	1	2	2
295285	209	0.9284997	6	b	1	BlockF_1	2	B	1	2	2
295285	211	0.5671871	6	b	1	BlockF_1	2	B	1	2	2
295285	212	0.4083418	6	b	1	BlockF_1	2	B	1	2	2
295285	213	0.4644284	6	b	1	BlockF_1	2	B	1	2	2
295285	215	1.0036872	6	n	0	BlockF_1	2	A	2	1	2
295285	216	1.4034724	6	b	1	BlockF_1	2	A	2	1	2
295285	217	0.84308	6	n	0	BlockF_1	2	A	2	1	2
295285	219	0.7526152	6	n	0	BlockF_1	2	A	2	1	2
295285	224	0.8885766	6	n	0	BlockF_1	2	A	2	1	2
295285	226	1.164885	6	n	1	BlockN_1	3	A	2	1	2
295285	227	1.3034297	6	n	1	BlockN_1	3	B	1	2	2
295285	228	0.5546159	6	n	1	BlockN_1	3	B	1	2	2
295285	229	0.4296809	6	n	1	BlockN_1	3	A	2	1	2
295285	230	0.4678463	6	n	1	BlockN_1	3	B	1	2	2
295285	234	1.9478415	6	b	0	BlockN_1	3	A	2	1	2
295285	236	2.2562566	6	n	1	BlockN_1	3	A	2	1	2
295285	238	0.6232106	6	n	1	BlockN_1	3	B	1	2	2
295285	239	1.517505	6	n	1	BlockN_1	3	B	1	2	2
295285	241	0.5421441	6	n	1	BlockN_1	3	B	1	2	2
295285	243	1.24075	6	b	0	BlockN_1	3	A	2	1	2
295285	244	0.5449774	6	b	0	BlockN_1	3	A	2	1	2
295285	249	0.7926678	6	b	0	BlockN_1	3	A	2	1	2
295285	305	0.7044477	6	b	1	BlockF_1	2	A	2	1	2
295285	307	0.5611878	6	b	1	BlockF_1	2	B	1	2	2
295285	309	0.5452843	6	b	1	BlockF_1	2	B	1	2	2
295285	310	0.7552906	6	b	1	BlockF_1	2	A	2	1	2
295285	311	0.6519046	6	n	0	BlockF_1	2	A	2	1	2
295285	313	0.4588378	6	b	1	BlockF_1	2	B	1	2	2
295285	314	0.7690693	6	b	1	BlockF_1	2	A	2	1	2
295285	315	0.5691739	6	b	1	BlockF_1	2	B	1	2	2
295285	319	0.5081061	6	b	1	BlockF_1	2	A	2	1	2
295285	320	0.6235365	6	b	1	BlockF_1	2	B	1	2	2
295285	322	0.5943522	6	n	0	BlockF_1	2	A	2	1	2
295285	323	0.51416	6	b	1	BlockF_1	2	B	1	2	2
295285	324	0.6300582	6	b	1	BlockF_1	2	B	1	2	2
295285	326	1.2297393	6	b	0	BlockN_1	3	A	2	1	2
295285	330	0.8971079	6	b	0	BlockN_1	3	B	1	2	2
295285	331	1.3646139	6	n	1	BlockN_1	3	A	2	1	2
295285	332	0.6152854	6	n	1	BlockN_1	3	B	1	2	2
295285	334	0.7849404	6	b	0	BlockN_1	3	A	2	1	2
295285	336	0.7353407	6	n	1	BlockN_1	3	B	1	2	2
295285	339	0.4443791	6	n	1	BlockN_1	3	A	2	1	2
295285	341	0.9560613	6	n	1	BlockN_1	3	A	2	1	2
295285	343	0.6276077	6	n	1	BlockN_1	3	B	1	2	2
295285	344	0.7386739	6	n	1	BlockN_1	3	A	2	1	2
295285	349	0.5466565	6	n	1	BlockN_1	3	B	1	2	2
321405	2	0.5731908	6	f	0	BlockFvN	1	A	2	1	2
321405	6	0.6744937	6	e	1	BlockFvN	1	B	1	2	2
321405	9	0.5758847	6	e	1	BlockFvN	1	B	1	2	2
321405	11	0.5949277	6	e	1	BlockFvN	1	B	1	2	2
321405	12	0.4997507	6	e	1	BlockFvN	1	B	1	2	2
321405	13	0.6629743	6	e	1	BlockFvN	1	B	1	2	2
321405	15	0.5974836	6	f	0	BlockFvN	1	A	2	1	2
321405	16	0.8675413	6	e	1	BlockFvN	1	A	2	1	2
321405	17	0.7628119	6	f	0	BlockFvN	1	A	2	1	2
321405	24	0.6941019	6	f	0	BlockFvN	1	A	2	1	2
321405	51	0.6240985	6	e	1	BlockFvN	1	B	1	2	2
321405	55	1.123246	6	e	1	BlockFvN	1	A	2	1	2
321405	56	0.6068254	6	e	1	BlockFvN	1	B	1	2	2
321405	58	0.6351717	6	e	1	BlockFvN	1	B	1	2	2
321405	59	0.600471	6	e	1	BlockFvN	1	A	2	1	2
321405	60	0.5522628	6	e	1	BlockFvN	1	B	1	2	2
321405	64	0.558493	6	e	1	BlockFvN	1	A	2	1	2
321405	65	0.5604773	6	f	0	BlockFvN	1	A	2	1	2
321405	66	0.6592505	6	e	1	BlockFvN	1	A	2	1	2
321405	68	0.7892441	6	f	0	BlockFvN	1	A	2	1	2
321405	69	0.5565545	6	e	1	BlockFvN	1	B	1	2	2
321405	70	0.5099499	6	e	1	BlockFvN	1	B	1	2	2
321405	74	0.6761299	6	e	1	BlockFvN	1	A	2	1	2
321405	75	0.6248904	6	e	1	BlockFvN	1	B	1	2	2
321405	105	0.6341532	6	f	0	BlockFvN	1	A	2	1	2
321405	107	0.7036166	6	f	0	BlockFvN	1	B	1	2	2
321405	109	0.6317841	6	e	1	BlockFvN	1	B	1	2	2
321405	110	0.9842114	6	f	0	BlockFvN	1	A	2	1	2
321405	111	0.792004	6	e	1	BlockFvN	1	A	2	1	2
321405	113	0.7155404	6	e	1	BlockFvN	1	B	1	2	2
321405	114	0.8066319	6	e	1	BlockFvN	1	A	2	1	2
321405	115	0.639315	6	e	1	BlockFvN	1	B	1	2	2
321405	119	0.9859876	6	e	1	BlockFvN	1	A	2	1	2
321405	120	0.6195079	6	e	1	BlockFvN	1	B	1	2	2
321405	122	0.809612	6	f	0	BlockFvN	1	A	2	1	2
321405	123	0.7378009	6	e	1	BlockFvN	1	B	1	2	2
321405	124	1.1486167	6	e	1	BlockFvN	1	B	1	2	2
321405	151	0.7902715	6	f	0	BlockFvN	1	A	2	1	2
321405	153	0.5594249	6	e	1	BlockFvN	1	B	1	2	2
321405	154	0.5927452	6	e	1	BlockFvN	1	B	1	2	2
321405	155	0.7861586	6	f	0	BlockFvN	1	A	2	1	2
321405	157	0.5361146	6	e	1	BlockFvN	1	B	1	2	2
321405	159	0.7432325	6	f	0	BlockFvN	1	A	2	1	2
321405	162	0.8483918	6	f	0	BlockFvN	1	A	2	1	2
321405	163	0.7587078	6	f	0	BlockFvN	1	A	2	1	2
321405	166	1.045439	6	e	1	BlockFvN	1	B	1	2	2
321405	168	0.6747693	6	f	0	BlockFvN	1	A	2	1	2
